"subject","task","item","start","end","duration","blink_number"
48,"sentence",38,1751372909674,1751372909737,63,1
48,"sentence",31,1751372924486,1751372924587,101,1
49,"sentence_DC",3,1751375814985,1751375815133,148,1
49,"sentence_DC",40,1751375867880,1751375868039,159,1
49,"sentence_DC",16,1751375955279,1751375955411,132,1
49,"sentence_DC",16,1751375955966,1751375956087,121,2
49,"sentence_DC",36,1751376022358,1751376022359,1,1
49,"sentence_DC",29,1751376075076,1751376075158,82,1
49,"sentence_DC",29,1751376075299,1751376075421,122,2
49,"sentence_DC",29,1751376075669,1751376075773,104,3
49,"sentence_DC",29,1751376075868,1751376077441,1573,4
49,"sentence_DC",29,1751376077623,1751376077694,71,5
49,"sentence_DC",20,1751376089402,1751376089474,72,1
49,"sentence_DC",20,1751376089605,1751376089700,95,2
49,"sentence",45,1751374813752,1751374813950,198,1
49,"sentence",12,1751374822549,1751374822656,107,1
49,"sentence",12,1751374822871,1751374822991,120,2
49,"sentence",18,1751374830780,1751374830962,182,1
49,"sentence",18,1751374832091,1751374832253,162,2
49,"sentence",53,1751374837280,1751374837413,133,1
49,"sentence",21,1751374846774,1751374846902,128,1
49,"sentence",21,1751374847729,1751374847852,123,2
49,"sentence",21,1751374848848,1751374848917,69,3
49,"sentence",21,1751374850948,1751374851032,84,4
49,"sentence",6,1751374873947,1751374874141,194,1
49,"sentence",25,1751374883213,1751374883301,88,1
49,"sentence",44,1751374959769,1751374959897,128,1
49,"sentence",56,1751374965545,1751374965675,130,1
49,"sentence",49,1751374969898,1751374969986,88,1
49,"sentence",42,1751375017046,1751375017120,74,1
49,"sentence",42,1751375017296,1751375017370,74,2
49,"sentence",28,1751375083183,1751375083335,152,1
49,"sentence",35,1751375098713,1751375098794,81,1
49,"sentence",35,1751375098965,1751375099037,72,2
49,"sentence",47,1751375171539,1751375171604,65,1
49,"sentence",27,1751375210130,1751375210225,95,1
49,"sentence",27,1751375212990,1751375213149,159,2
49,"sentence",27,1751375213500,1751375213601,101,3
49,"sentence",38,1751375224428,1751375224535,107,1
49,"sentence",38,1751375224740,1751375224856,116,2
49,"sentence",33,1751375253851,1751375253938,87,1
49,"sentence",33,1751375254246,1751375257186,2940,2
49,"sentence",33,1751375259161,1751375259284,123,3
49,"sentence",33,1751375261775,1751375261885,110,4
49,"sentence",33,1751375264222,1751375264355,133,5
49,"sentence",22,1751375270783,1751375270964,181,1
49,"sentence",22,1751375273486,1751375273598,112,2
49,"sentence",22,1751375274818,1751375274943,125,3
49,"sentence",3,1751375288375,1751375288490,115,1
49,"sentence",52,1751375294450,1751375294552,102,1
49,"sentence",7,1751375359214,1751375359363,149,1
49,"sentence",7,1751375359651,1751375359763,112,2
49,"sentence",36,1751375368863,1751375368964,101,1
49,"sentence",30,1751375371865,1751375371992,127,1
49,"sentence",46,1751375431557,1751375431705,148,1
49,"sentence",16,1751375439357,1751375439435,78,1
49,"sentence",16,1751375439619,1751375439718,99,2
49,"sentence",9,1751375446760,1751375446930,170,1
49,"sentence",50,1751375470908,1751375471029,121,1
49,"sentence",58,1751375476767,1751375476879,112,1
49,"sentence",17,1751375490432,1751375490720,288,1
50,"sentence_DC",37,1751384286676,1751384286782,106,1
50,"sentence_DC",11,1751384290793,1751384290896,103,1
50,"sentence_DC",11,1751384291248,1751384291328,80,2
50,"sentence_DC",2,1751384295792,1751384295866,74,1
50,"sentence_DC",2,1751384296492,1751384296582,90,2
50,"sentence_DC",21,1751384302407,1751384302483,76,1
50,"sentence_DC",30,1751384324098,1751384324174,76,1
50,"sentence_DC",30,1751384324839,1751384324935,96,2
50,"sentence_DC",30,1751384325556,1751384325653,97,3
50,"sentence_DC",15,1751384332833,1751384332917,84,1
50,"sentence_DC",23,1751384385241,1751384385306,65,1
50,"sentence_DC",23,1751384385788,1751384385888,100,2
50,"sentence_DC",28,1751384389252,1751384389350,98,1
50,"sentence_DC",28,1751384389798,1751384389894,96,2
50,"sentence_DC",28,1751384390528,1751384390598,70,3
50,"sentence_DC",28,1751384390938,1751384391039,101,4
50,"sentence_DC",28,1751384391865,1751384391954,89,5
50,"sentence_DC",32,1751384395150,1751384395248,98,1
50,"sentence_DC",31,1751384398521,1751384398564,43,1
50,"sentence_DC",31,1751384398908,1751384399011,103,2
50,"sentence_DC",25,1751384425681,1751384425792,111,1
50,"sentence_DC",25,1751384426240,1751384426338,98,2
50,"sentence_DC",29,1751384430921,1751384431013,92,1
50,"sentence_DC",8,1751384433727,1751384433768,41,1
50,"sentence_DC",1,1751384437095,1751384437110,15,1
50,"sentence_DC",10,1751384459330,1751384459425,95,1
50,"sentence_DC",10,1751384459782,1751384459889,107,2
50,"sentence_DC",33,1751384559605,1751384559683,78,1
50,"sentence_DC",33,1751384559910,1751384560015,105,2
50,"sentence_DC",33,1751384561203,1751384561289,86,3
50,"sentence_DC",40,1751384567925,1751384568021,96,1
50,"sentence_DC",35,1751384570650,1751384570758,108,1
50,"sentence_DC",14,1751384595328,1751384595426,98,1
50,"sentence_DC",14,1751384595866,1751384595950,84,2
50,"sentence_DC",4,1751384599442,1751384599768,326,1
50,"sentence_DC",4,1751384600064,1751384600862,798,2
50,"sentence_DC",3,1751384611025,1751384611047,22,1
50,"sentence_DC",20,1751384631387,1751384631448,61,1
50,"sentence_DC",20,1751384632016,1751384632097,81,2
50,"sentence_DC",20,1751384632353,1751384632449,96,3
50,"sentence_DC",24,1751384635107,1751384635170,63,1
50,"sentence_DC",27,1751384644326,1751384644414,88,1
50,"sentence_DC",34,1751384646853,1751384646933,80,1
50,"sentence",21,1751383437165,1751383437245,80,1
50,"sentence",21,1751383437874,1751383437945,71,2
50,"sentence",21,1751383438581,1751383438649,68,3
50,"sentence",21,1751383439198,1751383439268,70,4
50,"sentence",21,1751383439688,1751383439771,83,5
50,"sentence",21,1751383440915,1751383440997,82,6
50,"sentence",21,1751383441806,1751383441900,94,7
50,"sentence",21,1751383442632,1751383442708,76,8
50,"sentence",21,1751383443387,1751383443458,71,9
50,"sentence",21,1751383444120,1751383444269,149,10
50,"sentence",21,1751383445198,1751383445313,115,11
50,"sentence",21,1751383446034,1751383446149,115,12
50,"sentence",49,1751383455669,1751383455764,95,1
50,"sentence",32,1751383460561,1751383460676,115,1
50,"sentence",48,1751383466081,1751383466152,71,1
50,"sentence",48,1751383467854,1751383467933,79,2
50,"sentence",39,1751383472295,1751383472405,110,1
50,"sentence",10,1751383494925,1751383495029,104,1
50,"sentence",10,1751383496508,1751383496601,93,2
50,"sentence",8,1751383502008,1751383502173,165,1
50,"sentence",59,1751383513230,1751383513327,97,1
50,"sentence",52,1751383517724,1751383517790,66,1
50,"sentence",52,1751383519345,1751383519445,100,2
50,"sentence",12,1751383586060,1751383586168,108,1
50,"sentence",12,1751383586493,1751383586595,102,2
50,"sentence",3,1751383592213,1751383592293,80,1
50,"sentence",3,1751383592671,1751383592770,99,2
50,"sentence",30,1751383599603,1751383599725,122,1
50,"sentence",60,1751383605384,1751383605488,104,1
50,"sentence",38,1751383609539,1751383609668,129,1
50,"sentence",36,1751383641899,1751383642020,121,1
50,"sentence",24,1751383647737,1751383647770,33,1
50,"sentence",2,1751383652436,1751383652555,119,1
50,"sentence",29,1751383657316,1751383657393,77,1
50,"sentence",18,1751383663366,1751383663437,71,1
50,"sentence",18,1751383665074,1751383665174,100,2
50,"sentence",34,1751383684850,1751383684927,77,1
50,"sentence",34,1751383687214,1751383687292,78,2
50,"sentence",34,1751383687820,1751383687910,90,3
50,"sentence",47,1751383692098,1751383692162,64,1
50,"sentence",35,1751383709541,1751383709598,57,1
50,"sentence",23,1751383769136,1751383769175,39,1
50,"sentence",37,1751383776186,1751383776262,76,1
50,"sentence",50,1751383780513,1751383780563,50,1
50,"sentence",50,1751383782029,1751383782128,99,2
50,"sentence",43,1751383787138,1751383787221,83,1
50,"sentence",43,1751383788196,1751383788296,100,2
50,"sentence",27,1751383791797,1751383791886,89,1
50,"sentence",11,1751383815495,1751383819561,4066,1
50,"sentence",11,1751383821071,1751383821139,68,2
50,"sentence",11,1751383821796,1751383821866,70,3
50,"sentence",11,1751383823251,1751383823318,67,4
50,"sentence",11,1751383824286,1751383824427,141,5
50,"sentence",20,1751383828908,1751383828982,74,1
50,"sentence",13,1751383832697,1751383832770,73,1
50,"sentence",13,1751383835029,1751383835135,106,2
50,"sentence",26,1751383839040,1751383839054,14,1
50,"sentence",42,1751383845567,1751383845681,114,1
50,"sentence",40,1751383869964,1751383870048,84,1
50,"sentence",58,1751383874996,1751383875119,123,1
50,"sentence",15,1751383880075,1751383880140,65,1
50,"sentence",15,1751383880666,1751383880796,130,2
50,"sentence",46,1751383886399,1751383886437,38,1
50,"sentence",41,1751384017744,1751384017833,89,1
50,"sentence",33,1751384022578,1751384022701,123,1
50,"sentence",31,1751384027380,1751384027473,93,1
50,"sentence",4,1751384037123,1751384037238,115,1
50,"sentence",4,1751384038050,1751384038128,78,2
50,"sentence",6,1751384058335,1751384058439,104,1
50,"sentence",22,1751384065817,1751384065881,64,1
50,"sentence",5,1751384075731,1751384075840,109,1
50,"sentence",53,1751384099003,1751384099108,105,1
50,"sentence",44,1751384105237,1751384105317,80,1
50,"sentence",44,1751384105581,1751384105636,55,2
50,"sentence",9,1751384114924,1751384114996,72,1
50,"sentence",16,1751384211520,1751384211566,46,1
50,"sentence",16,1751384211869,1751384211947,78,2
50,"sentence",16,1751384212265,1751384212354,89,3
50,"sentence",17,1751384217750,1751384217838,88,1
50,"sentence",28,1751384222253,1751384222341,88,1
6,"sentence",54,1725972102044,1725972102114,70,1
6,"sentence",13,1725972155154,1725972155252,98,1
6,"sentence",33,1725972170896,1725972170964,68,1
6,"sentence",24,1725972207628,1725972207747,119,1
6,"sentence",39,1725972252981,1725972253116,135,1
6,"sentence",10,1725972259891,1725972260032,141,1
6,"sentence",60,1725972296938,1725972297042,104,1
6,"sentence",20,1725972371103,1725972371170,67,1
6,"sentence",42,1725972405588,1725972405657,69,1
6,"sentence",29,1725972422228,1725972422317,89,1
6,"sentence",53,1725972446783,1725972446837,54,1
6,"sentence",53,1725972448047,1725972448164,117,2
6,"sentence",53,1725972449981,1725972450088,107,3
6,"sentence",52,1725972455978,1725972456080,102,1
6,"sentence",45,1725972522343,1725972522381,38,1
6,"sentence",45,1725972522568,1725972522644,76,2
6,"sentence",25,1725972559532,1725972559556,24,1
6,"sentence",25,1725972559736,1725972559830,94,2
6,"sentence",26,1725972566961,1725972567050,89,1
6,"sentence",30,1725972599989,1725972600075,86,1
6,"sentence",6,1725972717533,1725972717633,100,1
6,"sentence",15,1725972721911,1725972722023,112,1
6,"sentence",21,1725972730162,1725972730222,60,1
6,"sentence_DC",7,1725972761789,1725972761913,124,1
6,"sentence_DC",12,1725972790051,1725972790114,63,1
6,"sentence_DC",20,1725972797543,1725972797660,117,1
6,"sentence_DC",19,1725972847246,1725972847382,136,1
6,"sentence_DC",29,1725972857937,1725972857994,57,1
6,"sentence_DC",15,1725972881926,1725972882019,93,1
6,"sentence_DC",30,1725972904009,1725972904059,50,1
6,"sentence_DC",24,1725972961367,1725972961425,58,1
6,"sentence_DC",10,1725973001060,1725973001128,68,1
6,"sentence_DC",13,1725973033188,1725973033272,84,1
6,"sentence_DC",40,1725973042961,1725973043086,125,1
7,"sentence",51,1725979547727,1725979547821,94,1
7,"sentence",51,1725979551520,1725979551553,33,2
7,"sentence",36,1725979571366,1725979571401,35,1
7,"sentence",41,1725979585609,1725979585652,43,1
7,"sentence",9,1725979652224,1725979652242,18,1
7,"sentence",9,1725979652339,1725979652431,92,2
7,"sentence",10,1725979688277,1725979688366,89,1
7,"sentence",10,1725979691595,1725979691684,89,2
7,"sentence",10,1725979693477,1725979693570,93,3
7,"sentence",31,1725979699942,1725979700055,113,1
7,"sentence",8,1725979717973,1725979718031,58,1
7,"sentence",23,1725980112640,1725980112674,34,1
7,"sentence",23,1725980112760,1725980112912,152,2
7,"sentence",23,1725980118121,1725980118198,77,3
7,"sentence",23,1725980118796,1725980119209,413,4
7,"sentence",23,1725980119298,1725980119434,136,5
7,"sentence",23,1725980119560,1725980119770,210,6
7,"sentence",23,1725980120190,1725980120258,68,7
7,"sentence",55,1725980137836,1725980137926,90,1
7,"sentence",1,1725980144044,1725980144088,44,1
7,"sentence",1,1725980146304,1725980146348,44,2
7,"sentence",50,1725980153845,1725980153946,101,1
7,"sentence",60,1725980185950,1725980186008,58,1
7,"sentence",60,1725980189043,1725980189131,88,2
7,"sentence",60,1725980189517,1725980189588,71,3
7,"sentence",60,1725980190248,1725980190320,72,4
7,"sentence",60,1725980191173,1725980191291,118,5
7,"sentence",60,1725980192865,1725980192938,73,6
7,"sentence",60,1725980193819,1725980193875,56,7
7,"sentence",21,1725980211296,1725980211355,59,1
7,"sentence",17,1725980226897,1725980226992,95,1
7,"sentence",46,1725980237253,1725980237318,65,1
7,"sentence",3,1725980266875,1725980266964,89,1
7,"sentence",3,1725980267927,1725980267993,66,2
7,"sentence",29,1725980272998,1725980272999,1,1
7,"sentence",53,1725980281742,1725980281802,60,1
7,"sentence",38,1725980298580,1725980298614,34,1
7,"sentence",7,1725980492150,1725980492231,81,1
7,"sentence",7,1725980493451,1725980493507,56,2
7,"sentence",7,1725980494746,1725980494811,65,3
7,"sentence",47,1725980500416,1725980500421,5,1
7,"sentence",32,1725980523519,1725980523591,72,1
7,"sentence",32,1725980525493,1725980525573,80,2
7,"sentence",11,1725980584139,1725980584201,62,1
7,"sentence",39,1725980591714,1725980591820,106,1
7,"sentence",39,1725980592021,1725980592116,95,2
7,"sentence",58,1725980600899,1725980601221,322,1
7,"sentence",58,1725980604123,1725980604223,100,2
7,"sentence",58,1725980606995,1725980607139,144,3
7,"sentence",58,1725980611526,1725980611640,114,4
7,"sentence",58,1725980611988,1725980612512,524,5
7,"sentence",58,1725980612589,1725980613265,676,6
7,"sentence",58,1725980613447,1725980613580,133,7
7,"sentence",25,1725980647637,1725980647708,71,1
7,"sentence",25,1725980648626,1725980648732,106,2
7,"sentence",56,1725980660089,1725980660145,56,1
7,"sentence",5,1725980665394,1725980665484,90,1
7,"sentence",5,1725980670363,1725980670440,77,2
7,"sentence",45,1725980685627,1725980685649,22,1
7,"sentence",45,1725980688598,1725980688655,57,2
7,"sentence",26,1725980988920,1725980989148,228,1
7,"sentence",34,1725980995256,1725980995394,138,1
7,"sentence",34,1725980995939,1725980996103,164,2
7,"sentence",34,1725980999311,1725980999542,231,3
7,"sentence",44,1725981015112,1725981015198,86,1
7,"sentence",2,1725981022933,1725981023025,92,1
7,"sentence",2,1725981023502,1725981023928,426,2
7,"sentence",57,1725981058440,1725981058505,65,1
7,"sentence",57,1725981062396,1725981062783,387,2
7,"sentence",57,1725981067087,1725981067411,324,3
7,"sentence",42,1725981078496,1725981078683,187,1
7,"sentence",42,1725981079506,1725981079639,133,2
7,"sentence",49,1725981090980,1725981091052,72,1
7,"sentence",16,1725981131202,1725981131296,94,1
7,"sentence",35,1725981164722,1725981164876,154,1
7,"sentence_DC",17,1725981269494,1725981269531,37,1
7,"sentence_DC",17,1725981271026,1725981271699,673,2
7,"sentence_DC",17,1725981272722,1725981272808,86,3
7,"sentence_DC",4,1725981275338,1725981275417,79,1
7,"sentence_DC",12,1725981280906,1725981280974,68,1
7,"sentence_DC",12,1725981282799,1725981282931,132,2
7,"sentence_DC",25,1725981285756,1725981285954,198,1
7,"sentence_DC",25,1725981287369,1725981287537,168,2
7,"sentence_DC",40,1725981313057,1725981313431,374,1
7,"sentence_DC",15,1725981316532,1725981316659,127,1
7,"sentence_DC",11,1725981320856,1725981321014,158,1
7,"sentence_DC",32,1725981326860,1725981326975,115,1
7,"sentence_DC",30,1725981338801,1725981339035,234,1
7,"sentence_DC",27,1725981366109,1725981366150,41,1
7,"sentence_DC",27,1725981366683,1725981366766,83,2
7,"sentence_DC",8,1725981370796,1725981371407,611,1
7,"sentence_DC",13,1725981375300,1725981375541,241,1
7,"sentence_DC",1,1725981380590,1725981381018,428,1
7,"sentence_DC",24,1725981406501,1725981406895,394,1
7,"sentence_DC",9,1725981410970,1725981411108,138,1
7,"sentence_DC",34,1725981416110,1725981416232,122,1
7,"sentence_DC",36,1725981427889,1725981428029,140,1
7,"sentence_DC",38,1725981432975,1725981433098,123,1
7,"sentence_DC",20,1725981457368,1725981457568,200,1
7,"sentence_DC",2,1725981461110,1725981461249,139,1
7,"sentence_DC",19,1725981473954,1725981474053,99,1
7,"sentence_DC",19,1725981474319,1725981474452,133,2
7,"sentence_DC",7,1725981499859,1725981500041,182,1
7,"sentence_DC",7,1725981500811,1725981500950,139,2
7,"sentence_DC",6,1725981504329,1725981504481,152,1
7,"sentence_DC",16,1725981508724,1725981508862,138,1
7,"sentence_DC",23,1725981511943,1725981512130,187,1
7,"sentence_DC",21,1725981539384,1725981539524,140,1
7,"sentence_DC",39,1725981544670,1725981544849,179,1
7,"sentence_DC",39,1725981545067,1725981545236,169,2
7,"sentence_DC",28,1725981548619,1725981548764,145,1
7,"sentence_DC",37,1725981555650,1725981555781,131,1
7,"sentence_DC",37,1725981556054,1725981556174,120,2
7,"sentence_DC",22,1725981559848,1725981560006,158,1
7,"sentence_DC",22,1725981560164,1725981560295,131,2
7,"sentence_DC",26,1725981583802,1725981584055,253,1
7,"sentence_DC",33,1725981587345,1725981587743,398,1
7,"sentence_DC",33,1725981588134,1725981588321,187,2
7,"sentence_DC",33,1725981589975,1725981590427,452,3
7,"sentence_DC",35,1725981596172,1725981596317,145,1
7,"sentence_DC",29,1725981604952,1725981605135,183,1
8,"sentence",14,1726493240381,1726493240405,24,1
8,"sentence",3,1726493246580,1726493246622,42,1
8,"sentence",57,1726493280602,1726493280656,54,1
8,"sentence",22,1726493285379,1726493285445,66,1
8,"sentence",22,1726493286022,1726493286121,99,2
8,"sentence",22,1726493286904,1726493286950,46,3
8,"sentence",17,1726493298596,1726493298673,77,1
8,"sentence",5,1726493319260,1726493319345,85,1
8,"sentence",5,1726493319589,1726493319640,51,2
8,"sentence",25,1726493378364,1726493378464,100,1
8,"sentence",25,1726493378620,1726493378695,75,2
8,"sentence",42,1726493382679,1726493382745,66,1
8,"sentence",38,1726493414740,1726493414753,13,1
8,"sentence",27,1726493418413,1726493418441,28,1
8,"sentence",27,1726493419239,1726493419314,75,2
8,"sentence",48,1726493423726,1726493423741,15,1
8,"sentence",59,1726493485608,1726493485710,102,1
8,"sentence",59,1726493487588,1726493487647,59,2
8,"sentence",4,1726493555828,1726493555870,42,1
8,"sentence",4,1726493556750,1726493556764,14,2
8,"sentence",46,1726493562458,1726493562495,37,1
8,"sentence",10,1726493565318,1726493565343,25,1
8,"sentence",53,1726493702954,1726493703045,91,1
8,"sentence",13,1726493729357,1726493729400,43,1
8,"sentence",29,1726493740367,1726493740385,18,1
8,"sentence",45,1726493869429,1726493869531,102,1
8,"sentence_DC",33,1726493904689,1726493904757,68,1
8,"sentence_DC",28,1726493907536,1726493907671,135,1
8,"sentence_DC",21,1726493910571,1726493910695,124,1
8,"sentence_DC",13,1726493913038,1726493913131,93,1
8,"sentence_DC",26,1726493916101,1726493916154,53,1
8,"sentence_DC",3,1726493937538,1726493937626,88,1
8,"sentence_DC",3,1726493938332,1726493938463,131,2
8,"sentence_DC",16,1726493941100,1726493941179,79,1
8,"sentence_DC",17,1726493943559,1726493943612,53,1
8,"sentence_DC",40,1726493945938,1726493946014,76,1
8,"sentence_DC",37,1726493999061,1726493999305,244,1
8,"sentence_DC",37,1726494001381,1726494001484,103,2
8,"sentence_DC",37,1726494001738,1726494001962,224,3
8,"sentence_DC",8,1726494004169,1726494004201,32,1
8,"sentence_DC",1,1726494006972,1726494007114,142,1
8,"sentence_DC",1,1726494007447,1726494007532,85,2
8,"sentence_DC",4,1726494009585,1726494009687,102,1
8,"sentence_DC",18,1726494011966,1726494012061,95,1
8,"sentence_DC",23,1726494032254,1726494032385,131,1
8,"sentence_DC",39,1726494035609,1726494035691,82,1
8,"sentence_DC",32,1726494038205,1726494038297,92,1
8,"sentence_DC",11,1726494040487,1726494040601,114,1
8,"sentence_DC",38,1726494043231,1726494043305,74,1
8,"sentence_DC",30,1726494063428,1726494063505,77,1
8,"sentence_DC",30,1726494064084,1726494064167,83,2
8,"sentence_DC",30,1726494064505,1726494064575,70,3
8,"sentence_DC",22,1726494074254,1726494074338,84,1
8,"sentence_DC",6,1726494144542,1726494144608,66,1
8,"sentence_DC",15,1726494146931,1726494146959,28,1
8,"sentence_DC",5,1726494149133,1726494149314,181,1
8,"sentence_DC",20,1726494151999,1726494152078,79,1
8,"sentence_DC",34,1726494154597,1726494154700,103,1
8,"sentence_DC",12,1726494174391,1726494174479,88,1
8,"sentence_DC",12,1726494175000,1726494175100,100,2
8,"sentence_DC",2,1726494178672,1726494178778,106,1
8,"sentence_DC",36,1726494182118,1726494182217,99,1
8,"sentence_DC",14,1726494184073,1726494184168,95,1
8,"sentence_DC",19,1726494204553,1726494204614,61,1
8,"sentence_DC",19,1726494205832,1726494205868,36,2
8,"sentence_DC",27,1726494207851,1726494207911,60,1
