"","subject","flnm","time_stamp","eye","point","offset_deg","diff"
"5414",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",8,0.41,0
"5515",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",0,0.45,154909
"5615",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",1,0.13,0
"5715",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",2,0.28,0
"5815",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",3,0.64,0
"5915",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",4,0.22,0
"6015",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",5,0.38,0
"6117",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",6,0.09,0
"6216",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",7,0.3,0
"6316",20,"C:/Data/WebEye/28.asc",13661792,"RIGHT",8,0.33,0
"140",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",0,0.26,0
"240",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",1,0.22,0
"350",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",2,0.22,0
"460",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",3,0.43,0
"560",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",4,0.17,0
"660",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",5,0.47,0
"739",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",6,0.32,0
"826",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",7,0.61,0
"920",21,"C:/Data/WebEye/29.asc",4031087,"RIGHT",8,0.31,0
"1025",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",0,0.14,135270
"1119",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",1,0.3,0
"1215",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",2,0.1,0
"1313",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",3,0.11,0
"1413",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",4,0.18,0
"1513",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",5,0.16,0
"1613",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",6,0.19,0
"1713",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",7,0.39,0
"1813",21,"C:/Data/WebEye/29.asc",4166357,"RIGHT",8,0.24,0
"1912",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",0,0.24,155611
"2012",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",1,0.35,0
"2116",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",2,0.52,0
"2213",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",3,0.57,0
"2312",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",4,0.03,0
"2413",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",5,0.22,0
"2513",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",6,0.69,0
"2613",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",7,0.62,0
"2713",21,"C:/Data/WebEye/29.asc",4321968,"RIGHT",8,0.58,0
"2812",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",0,0.44,120602
"2912",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",1,0.08,0
"3012",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",2,0.57,0
"3116",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",3,0.33,0
"3213",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",4,0.15,0
"3312",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",5,0.38,0
"3412",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",6,0.71,0
"3512",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",7,0.11,0
"3612",21,"C:/Data/WebEye/29.asc",4442570,"RIGHT",8,0.39,0
"3715",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",0,0.36,152487
"3815",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",1,0.13,0
"3915",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",2,0.1,0
"4015",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",3,0.27,0
"4118",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",4,0.47,0
"4216",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",5,0.34,0
"4315",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",6,0.32,0
"4415",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",7,0.39,0
"4515",21,"C:/Data/WebEye/29.asc",4595057,"RIGHT",8,0.4,0
"4615",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",0,0.15,180639
"4715",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",1,0.27,0
"4815",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",2,0.5,0
"4915",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",3,0.22,0
"5015",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",4,0.34,0
"5118",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",5,0.21,0
"5216",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",6,0.24,0
"5315",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",7,0.6,0
"5415",21,"C:/Data/WebEye/29.asc",4775696,"RIGHT",8,0.28,0
"5516",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",0,0.51,101326
"5616",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",1,0.28,0
"5716",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",2,0.42,0
"5816",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",3,0.3,0
"5916",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",4,0.86,0
"6016",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",5,0.39,0
"6118",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",6,0.36,0
"6217",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",7,0.53,0
"6317",21,"C:/Data/WebEye/29.asc",4877022,"RIGHT",8,0.46,0
"150",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",0,0.25,0
"250",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",1,0.31,0
"360",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",2,0.3,0
"470",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",3,0.33,0
"570",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",4,0.65,0
"670",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",5,0.51,0
"740",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",6,0.38,0
"827",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",7,0.42,0
"924",22,"C:/Data/WebEye/30.asc",7485524,"RIGHT",8,0.1,0
"1026",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",0,0.34,182328
"1120",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",1,0.9,0
"1216",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",2,0.97,0
"1314",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",3,0.58,0
"1414",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",4,0.52,0
"1514",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",5,0.45,0
"1614",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",6,0.75,0
"1714",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",7,0.13,0
"1814",22,"C:/Data/WebEye/30.asc",7667852,"RIGHT",8,0.19,0
"2813",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",0,0.7,24276
"2913",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",1,0.91,0
"3013",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",2,0.1,0
"3117",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",3,0.19,0
"3214",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",4,0.66,0
"3313",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",5,0.06,0
"3413",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",6,0.28,0
"3513",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",7,0.32,0
"3613",22,"C:/Data/WebEye/30.asc",7828861,"RIGHT",8,0.06,0
"3716",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",0,0.41,133340
"3816",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",1,0.06,0
"3916",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",2,0.53,0
"4016",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",3,0.77,0
"4119",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",4,0.3,0
"4217",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",5,0.42,0
"4316",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",6,0.12,0
"4416",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",7,0.71,0
"4516",22,"C:/Data/WebEye/30.asc",7962201,"RIGHT",8,0.48,0
"4616",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",0,0.29,298625
"4716",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",1,0.25,0
"4816",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",2,0.16,0
"4916",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",3,0.18,0
"5016",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",4,0.43,0
"5119",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",5,0.97,0
"5217",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",6,0.42,0
"5316",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",7,0.29,0
"5416",22,"C:/Data/WebEye/30.asc",8260826,"RIGHT",8,0.23,0
"5517",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",0,0.44,155427
"5617",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",1,0.43,0
"5717",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",2,0.28,0
"5817",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",3,0.96,0
"5917",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",4,0.71,0
"6017",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",5,0.96,0
"6119",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",6,0.35,0
"6218",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",7,0.22,0
"6318",22,"C:/Data/WebEye/30.asc",8416253,"RIGHT",8,0.39,0
"6412",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",0,0.08,190676
"6510",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",1,0.88,0
"6610",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",2,0.91,0
"6710",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",3,0.43,0
"6811",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",4,0.32,0
"6911",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",5,0.25,0
"7011",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",6,0.69,0
"7115",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",7,0.44,0
"7212",22,"C:/Data/WebEye/30.asc",8606929,"RIGHT",8,0.83,0
"160",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",0,0.27,0
"260",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",1,0.26,0
"370",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",2,0.67,0
"480",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",3,0.33,0
"580",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",4,0.61,0
"680",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",5,0.58,0
"748",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",6,0.3,0
"828",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",7,0.38,0
"925",23,"C:/Data/WebEye/31.asc",11449352,"RIGHT",8,0.32,0
"1027",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",0,0.42,174528
"1122",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",1,0.44,0
"1217",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",2,0.31,0
"1315",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",3,0.69,0
"1415",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",4,0.41,0
"1515",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",5,0.55,0
"1615",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",6,0.54,0
"1715",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",7,0.1,0
"1815",23,"C:/Data/WebEye/31.asc",11623880,"RIGHT",8,0.39,0
"2814",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",0,0.44,24970
"2914",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",1,0.61,0
"3014",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",2,0.4,0
"3118",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",3,0.3,0
"3215",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",4,0.35,0
"3314",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",5,0.11,0
"3414",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",6,0.3,0
"3514",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",7,0.41,0
"3614",23,"C:/Data/WebEye/31.asc",11783782,"RIGHT",8,0.14,0
"3717",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",0,0.63,132204
"3817",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",1,0.59,0
"3917",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",2,0.14,0
"4017",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",3,0.63,0
"4120",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",4,0.43,0
"4218",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",5,0.31,0
"4317",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",6,0.22,0
"4417",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",7,0.53,0
"4517",23,"C:/Data/WebEye/31.asc",11915986,"RIGHT",8,0.57,0
"4617",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",0,0.57,180891
"4717",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",1,0.34,0
"4817",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",2,0.61,0
"4917",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",3,0.41,0
"5017",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",4,0.24,0
"5120",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",5,0.27,0
"5218",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",6,0.69,0
"5317",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",7,0.4,0
"5417",23,"C:/Data/WebEye/31.asc",12096877,"RIGHT",8,0.1,0
"5518",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",0,0.67,180562
"5618",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",1,0.45,0
"5718",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",2,0.7,0
"5818",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",3,0.21,0
"5918",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",4,0.54,0
"6018",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",5,0.08,0
"6120",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",6,0.31,0
"6219",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",7,0.92,0
"6319",23,"C:/Data/WebEye/31.asc",12277439,"RIGHT",8,0.15,0
"6413",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",0,0.29,176310
"6511",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",1,0.33,0
"6611",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",2,0.19,0
"6711",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",3,0.17,0
"6812",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",4,0.2,0
"6912",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",5,0.33,0
"7012",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",6,0.47,0
"7116",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",7,0.18,0
"7213",23,"C:/Data/WebEye/31.asc",12453749,"RIGHT",8,0.12,0
"170",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",0,0.28,0
"270",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",1,0.81,0
"380",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",2,0.09,0
"490",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",3,0.75,0
"590",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",4,0.28,0
"690",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",5,0.82,0
"749",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",6,1.28,0
"829",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",7,0.82,0
"926",24,"C:/Data/WebEye/32.asc",14680862,"RIGHT",8,0.19,0
"1028",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",0,0.1,178418
"1123",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",1,0.47,0
"1218",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",2,0.26,0
"1316",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",3,0.49,0
"1416",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",4,0.22,0
"1516",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",5,0.34,0
"1616",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",6,1.06,0
"1716",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",7,0.34,0
"1816",24,"C:/Data/WebEye/32.asc",14859280,"RIGHT",8,0.37,0
"1913",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",0,0.44,160517
"2013",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",1,0.62,0
"2117",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",2,0.62,0
"2214",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",3,0.5,0
"2313",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",4,0.43,0
"2414",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",5,0.85,0
"2514",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",6,0.99,0
"2614",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",7,0.27,0
"2714",24,"C:/Data/WebEye/32.asc",15019797,"RIGHT",8,0.43,0
"2815",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",0,0.05,134870
"2915",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",1,0.32,0
"3015",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",2,0.23,0
"3119",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",3,0.27,0
"3216",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",4,0.44,0
"3315",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",5,0.32,0
"3415",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",6,1.09,0
"3515",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",7,0.17,0
"3615",24,"C:/Data/WebEye/32.asc",15154667,"RIGHT",8,0.57,0
"4618",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",0,0.23,32723
"4718",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",1,0.68,0
"4818",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",2,1.15,0
"4918",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",3,0.71,0
"5018",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",4,1.01,0
"5121",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",5,1.19,0
"5219",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",6,1.24,0
"5318",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",7,1.07,0
"5418",24,"C:/Data/WebEye/32.asc",15459984,"RIGHT",8,0.7,0
"5519",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",0,0.31,185974
"5619",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",1,0.28,0
"5719",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",2,1.04,0
"5819",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",3,0.15,0
"5919",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",4,0.32,0
"6019",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",5,1.32,0
"6121",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",6,0.24,0
"6220",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",7,0.52,0
"6320",24,"C:/Data/WebEye/32.asc",15645958,"RIGHT",8,0.56,0
"6712",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",3,0.37,1
"6813",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",4,0.66,0
"6913",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",5,0.65,0
"7013",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",6,1.29,0
"7117",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",7,0.46,0
"7214",24,"C:/Data/WebEye/32.asc",15822499,"RIGHT",8,0.25,0
"180",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",0,0.24,0
"280",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",1,0.34,0
"390",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",2,0.25,0
"4100",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",3,0.61,0
"5100",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",4,0.85,0
"6100",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",5,0.75,0
"750",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",6,1.15,0
"830",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",7,0.53,0
"927",25,"C:/Data/WebEye/33.asc",1444396,"RIGHT",8,1.04,0
"2816",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",0,0.45,31951
"2916",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",1,0.7,0
"3016",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",2,0.83,0
"3120",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",3,0.45,0
"3217",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",4,0.52,0
"3316",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",5,0.07,0
"3416",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",6,0.79,0
"3516",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",7,0.36,0
"3616",25,"C:/Data/WebEye/33.asc",1703029,"RIGHT",8,0.65,0
"3718",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",0,0.41,264577
"3818",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",1,0.49,0
"3918",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",2,0.46,0
"4018",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",3,0.45,0
"4121",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",4,0.76,0
"4219",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",5,0.47,0
"4318",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",6,0.74,0
"4418",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",7,0.54,0
"4518",25,"C:/Data/WebEye/33.asc",1967606,"RIGHT",8,0.29,0
"4619",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",0,0.42,339366
"4719",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",1,0.12,0
"4819",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",2,0.49,0
"4919",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",3,0.85,0
"5019",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",4,0.56,0
"5122",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",5,0.95,0
"5220",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",6,0.63,0
"5319",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",7,0.39,0
"5419",25,"C:/Data/WebEye/33.asc",2306972,"RIGHT",8,0.71,0
"5520",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",0,0.16,372191
"5620",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",1,1.85,0
"5720",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",2,0.26,0
"5820",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",3,1.03,0
"5920",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",4,0.24,0
"6020",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",5,1.98,0
"6122",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",6,0.57,0
"6221",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",7,0.84,0
"6321",25,"C:/Data/WebEye/33.asc",2679163,"RIGHT",8,0.57,0
"190",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",0,0.5,0
"290",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",1,0.13,0
"3100",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",2,0.37,0
"4101",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",3,0.41,0
"5101",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",4,0.36,0
"6101",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",5,0.41,0
"758",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",6,0.71,0
"834",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",7,0.37,0
"928",26,"C:/Data/WebEye/34.asc",4624680,"RIGHT",8,0.5,0
"1029",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",0,0.34,169933
"1124",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",1,0.25,0
"1219",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",2,0.56,0
"1317",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",3,0.37,0
"1417",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",4,0.39,0
"1517",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",5,0.36,0
"1617",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",6,0.85,0
"1717",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",7,0.2,0
"1817",26,"C:/Data/WebEye/34.asc",4794613,"RIGHT",8,0.32,0
"1914",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",0,0.19,116367
"2014",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",1,0.2,0
"2118",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",2,0.15,0
"2215",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",3,0.21,0
"2314",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",4,0.13,0
"2415",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",5,0.99,0
"2515",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",6,0.77,0
"2615",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",7,0.44,0
"2715",26,"C:/Data/WebEye/34.asc",4910980,"RIGHT",8,0.1,0
"2817",26,"C:/Data/WebEye/34.asc",5022971,"RIGHT",0,0.33,111991
"2917",26,"C:/Data/WebEye/34.asc",5022971,"RIGHT",1,0.42,0
